SOURCE_IND,STATE_NAME,COMPANY_NAME,BRKR_DISTRICT_CODE,BRKR_DISTRICT_NAME,BRKR_TAX_DIST_CODE,BRKR_TAX_DIST_NAME,SUBSTATION_ID,SUBSTATION_NAME,SUB_NUMBER,MASTER_CDF,FEEDER_NUMBER,OPERATING_VOLTAGE,EFFECTIVE_KV_CLASS,CIRCUIT_USE,CONSTRUCTION_CLASS,TOT_CKT_LNGTH_FT,TOT_CKT_LNGTH_MI,TOT_OH_LNGTH_FT,TOT_OH_LNGTH_MI,TOT_UG_LNGTH_FT,TOT_UG_LNGTH_MI,TOT_3PHS_LNGTH_FT,TOT_3PHS_OH_LNGTH_FT,TOT_3PHE_UG_LNGTH_FT,TOT_5KV_LNGTH_FT,TOT_5KV_OH_3PHS_LNGTH_FT,TOT_5KV_OH_LNGTH,TOT_5KV_OH_OT_LNGTH_FT,TOT_5KV_UG_3PHS_LNGTH_FT,TOT_5KV_UG_OT_LNGTH_FT,TOT_15KV_LNGTH_FT,TOT_15KV_OH_3_PHS_LNGTH_FT,TOT_15KV_OH_LNGTH_FT,TOT_15KV_OH_OT_LNGTH_FT,TOT_15KV_UG_3PHS_LNGTH_FT,TOT_15KV_UG_OT_LNGTH_FT,TOT_OVR15KV_LNGTH_FT,TOT_OVR15KV_OH_3PHS_LNGTH_FT,TOT_OVR15KV_OH_LNGTH,TOT_OVR15KV_OH_OT_LNGTH_FT,TOT_OVR15KV_UG_3PHS_LNGTH_FT,TOT_OVR15KV_UG_OT_LNGTH_FT,CUSTOMERS_SERVED,BREAKER_SETTING,TRA_NOM_CA,SUB_NOM_VOLTGE,SUB_TAX_DIST,EAP_SUB_ID,SUB_STR_ADDRESS,STA_CONFIG,STA_REGLTN,SUB_LONG,SUB_LAT,SUB_GPS_DATE,TBL_LOAD_DATE
NY,New York,Niagara Mohawk,03,Niagara Falls,5082,Niagara Falls,305957667,80 EIGHTH STREET,80,36_03_8065,8065,4.16,5000.0,Distribution,Mixed,18619.0,3.5300000000000002,13632.0,2.58,4987.0,0.9400000000000001,12794.0,8369.0,4425.0,18619.0,8369.0,13632.0,5263.0,4425.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,,0.0,0.0,5082,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,03,Niagara Falls,5082,Niagara Falls,305957667,80 EIGHTH STREET,80,36_03_8065A,8065A,4.16,5000.0,Distribution,UG,648.0,0.12,0.0,0.0,648.0,0.12,648.0,0.0,648.0,648.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5082,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,03,Niagara Falls,5082,Niagara Falls,305957667,80 EIGHTH STREET,80,36_03_8067,8067,4.16,5000.0,Distribution,UG,215.0,0.04,0.0,0.0,215.0,0.04,215.0,0.0,215.0,215.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5082,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,03,Niagara Falls,5082,Niagara Falls,305957667,80 EIGHTH STREET,80,36_03_8068,8068,4.16,5000.0,Distribution,OH,27512.0,5.21,24755.0,4.69,2757.0,0.52,22802.0,20045.0,2757.0,27347.0,20013.0,24723.0,4710.0,2624.0,0.0,165.0,32.0,32.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,,0.0,0.0,5082,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6320,Lawrence,309669929,N. LAWRENCE,861,36_27_86161,86161,4.8,5000.0,Distribution,OH,245975.0,46.59,244159.0,46.24,1816.0,0.34,20565.0,20544.0,21.0,244180.0,20544.0,244159.0,223615.0,21.0,0.0,1795.0,0.0,0.0,0.0,0.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,,0.0,0.0,6320,,"2082 STATE ROUTE 11C  LAWRENCE, N.Y. 11559",Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6315,Fort Covington,309673980,FT. COVINGTON,896,36_27_89642,89642,13.200000000000001,5000.0,Distribution,OH,285508.0,54.07,280837.0,53.19,4671.0,0.88,130389.0,129639.0,750.0,148175.0,40965.0,148175.0,107210.0,0.0,0.0,137333.0,88674.0,132662.0,43988.0,750.0,3921.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,,0.0,0.0,6315,,"610 FRYE RD.  FORT COVINGTON, N.Y. 12937",Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6327,Westville,309714921,WESTVILLE,885,36_27_88561,88561,4.8,5000.0,Distribution,OH,330987.0,62.690000000000005,321874.0,60.96,9113.0,1.73,35672.0,35512.0,160.0,322290.0,35512.0,321874.0,286362.0,160.0,256.0,8697.0,0.0,0.0,0.0,0.0,8697.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,,0.0,0.0,6327,08-6620,"28 COUNTY ROUTE 21  WESTVILLE, N.Y. 12155",,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6324,Malone,309730898,ELM STREET,898,36_27_89865,89865,4.8,5000.0,Distribution,OH,226799.0,42.95,215247.0,40.77,11552.0,2.19,44831.0,43402.0,1429.0,216897.0,43402.0,215247.0,171845.0,1429.0,221.0,9902.0,0.0,0.0,0.0,0.0,9902.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,,0.0,0.0,6324,,"24 JUNCTION RD.  MALONE, N.Y. 12953",Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6324,Malone,309730898,ELM STREET,898,36_27_89866,89866,4.8,5000.0,Distribution,OH,30428.0,5.76,29856.0,5.65,572.0,0.11,16187.0,15615.0,572.0,30232.0,15489.0,29730.0,14241.0,502.0,0.0,196.0,126.0,126.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,,0.0,0.0,6324,,"24 JUNCTION RD.  MALONE, N.Y. 12953",Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6324,Malone,309730898,ELM STREET,898,36_27_89867,89867,4.8,5000.0,Distribution,OH,55618.0,10.53,52956.0,10.03,2662.0,0.5,15861.0,14942.0,919.0,53120.0,14942.0,52956.0,38014.0,164.0,0.0,2498.0,0.0,0.0,0.0,755.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,,0.0,0.0,6324,,"24 JUNCTION RD.  MALONE, N.Y. 12953",Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,24,Saranac Lake,6347,Franklin,309934745,MERRILLVILLE,838,36_24_83861,83861,2.4,5000.0,Distribution,Mixed,57331.0,10.86,35781.0,6.78,21550.0,4.08,0.0,0.0,0.0,35531.0,0.0,35531.0,35531.0,0.0,0.0,21800.0,0.0,250.0,250.0,0.0,21550.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,,0.0,0.0,6347,,,Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6324,Malone,309993187,CHASM FALLS,852,36_27_85251,85251,13.200000000000001,5000.0,Distribution,OH,439912.0,83.32000000000001,422572.0,80.03,17340.0,3.2800000000000002,71812.0,69512.0,2300.0,381851.0,37001.0,381851.0,344850.0,0.0,0.0,58061.0,32511.0,40721.0,8210.0,2300.0,15040.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,,0.0,0.0,6324,08-0960,"163 COUNTY ROUTE 25  MALONE, N.Y. 12953",Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6320,Lawrence,309999465,NICHOLVILLE,860,36_27_86061,86061,4.8,5000.0,Distribution,OH,421283.0,79.79,412130.0,78.05,9153.0,1.73,53676.0,53676.0,0.0,411985.0,53676.0,411985.0,358309.0,0.0,0.0,9298.0,0.0,145.0,145.0,0.0,9153.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,,0.0,0.0,6320,,"152 PORT KENT RD.  LAWRENCE, N.Y. 11559",Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,27,Malone,6320,Lawrence,309999465,NICHOLVILLE,860,36_27_86062,86062,4.8,5000.0,Distribution,OH,422025.0,79.93,407514.0,77.18,14511.0,2.75,85341.0,84668.0,673.0,406137.0,82618.0,405464.0,322846.0,673.0,0.0,15888.0,2050.0,2050.0,0.0,0.0,13838.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,,0.0,0.0,6320,,"152 PORT KENT RD.  LAWRENCE, N.Y. 11559",Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318192760,34 BEST ST.,34,36_01_3471,3471,4.16,5000.0,Distribution,OH,8809.0,1.67,415.0,0.08,8394.0,1.59,8749.0,415.0,8334.0,8809.0,415.0,415.0,0.0,8334.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318192760,34 BEST ST.,34,36_01_3472,3472,4.16,5000.0,Distribution,OH,12979.0,2.46,11701.0,2.22,1278.0,0.24,9128.0,7850.0,1278.0,12979.0,7850.0,11701.0,3851.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5167,Cheektowaga,318195240,213 DALE RD,213,36_01_21351,21351,13.200000000000001,15000.0,Distribution,Mixed,10193.0,1.93,7462.0,1.41,2731.0,0.52,10165.0,7434.0,2731.0,1070.0,1070.0,1070.0,0.0,0.0,0.0,9123.0,6364.0,6392.0,28.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,0.0,5167,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5167,Cheektowaga,318195240,213 DALE RD,213,36_01_21352,21352,13.200000000000001,15000.0,Distribution,UG,117.0,0.02,0.0,0.0,117.0,0.02,117.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5167,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5167,Cheektowaga,318195240,213 DALE RD,213,36_01_21353,21353,13.200000000000001,5000.0,Distribution,Mixed,10970.0,2.08,7754.0,1.47,3216.0,0.61,10745.0,7529.0,3216.0,10444.0,7322.0,7547.0,225.0,2897.0,0.0,526.0,207.0,207.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,5167,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5167,Cheektowaga,318197121,132 BUELL AVE,132,36_01_13261,13261,4.8,5000.0,Distribution,OH,2884.0,0.55,2568.0,0.49,316.0,0.06,2884.0,2568.0,316.0,2884.0,2568.0,2568.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,5167,,,Delta,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318214323,162 STATION 162,162,36_01_16261,16261,4.16,5000.0,Distribution,UG,1416.0,0.27,0.0,0.0,1416.0,0.27,1416.0,0.0,1416.0,1416.0,0.0,0.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318214323,162 STATION 162,162,36_01_16262,16262,4.16,5000.0,Distribution,UG,362.0,0.07,0.0,0.0,362.0,0.07,362.0,0.0,362.0,362.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318214323,162 STATION 162,162,36_01_16263,16263,4.16,5000.0,Distribution,UG,1434.0,0.27,0.0,0.0,1434.0,0.27,1390.0,0.0,1390.0,1434.0,0.0,0.0,0.0,1390.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3061,3061,4.16,5000.0,Distribution,Mixed,16186.0,3.0700000000000003,4120.0,0.78,12066.0,2.29,12805.0,1344.0,11461.0,16186.0,1344.0,4120.0,2776.0,11461.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3062,3062,4.16,5000.0,Distribution,Mixed,15346.0,2.91,6203.0,1.17,9143.0,1.73,12603.0,3460.0,9143.0,15346.0,3460.0,6203.0,2743.0,9143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3063,3063,4.16,5000.0,Distribution,Mixed,19029.0,3.6,10587.0,2.0100000000000002,8442.0,1.6,13292.0,5336.0,7956.0,19029.0,5336.0,10587.0,5251.0,7956.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3064,3064,4.16,5000.0,Distribution,Mixed,11260.0,2.13,5308.0,1.01,5952.0,1.1300000000000001,9780.0,3828.0,5952.0,11260.0,3828.0,5308.0,1480.0,5952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3065,3065,4.16,5000.0,Distribution,Mixed,15904.0,3.0100000000000002,4761.0,0.9,11143.0,2.11,14247.0,3104.0,11143.0,15904.0,3104.0,4761.0,1657.0,11143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3066,3066,4.16,5000.0,Distribution,OH,10691.0,2.02,1499.0,0.28,9192.0,1.74,9724.0,1187.0,8537.0,10691.0,1187.0,1499.0,312.0,8537.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3067,3067,4.16,5000.0,Distribution,Mixed,5300.0,1.0,1816.0,0.34,3484.0,0.66,3484.0,0.0,3484.0,5300.0,0.0,1816.0,1816.0,3484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3068,3068,4.16,5000.0,Distribution,Mixed,14200.0,2.69,6085.0,1.1500000000000001,8115.0,1.54,10418.0,3121.0,7297.0,14200.0,3121.0,6085.0,2964.0,7297.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3069,3069,4.16,5000.0,Distribution,Mixed,6663.0,1.26,2061.0,0.39,4602.0,0.87,5090.0,488.0,4602.0,6663.0,488.0,2061.0,1573.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318363793,30 SPILLMAN,30,36_01_3071,3071,4.16,5000.0,Distribution,Mixed,9256.0,1.75,5470.0,1.04,3786.0,0.72,7730.0,4299.0,3431.0,9256.0,4299.0,5470.0,1171.0,3431.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3561,3561,4.16,5000.0,Distribution,OH,14164.0,2.68,12924.0,2.45,1240.0,0.23,10180.0,8940.0,1240.0,14164.0,8940.0,12924.0,3984.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3562,3562,4.16,5000.0,Distribution,OH,15994.0,3.0300000000000002,14827.0,2.81,1167.0,0.22,10151.0,8984.0,1167.0,15994.0,8984.0,14827.0,5843.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3563,3563,4.16,5000.0,Distribution,Mixed,11895.0,2.25,8213.0,1.56,3682.0,0.7000000000000001,9249.0,5567.0,3682.0,11895.0,5567.0,8213.0,2646.0,3682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3564,3564,4.16,5000.0,Distribution,Mixed,10281.0,1.95,6113.0,1.16,4168.0,0.79,6857.0,2916.0,3941.0,10281.0,2916.0,6113.0,3197.0,3941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3565,3565,4.16,5000.0,Distribution,Mixed,8424.0,1.6,5660.0,1.07,2764.0,0.52,6149.0,3385.0,2764.0,8424.0,3385.0,5660.0,2275.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3566,3566,4.16,5000.0,Distribution,Mixed,15452.0,2.93,9840.0,1.86,5612.0,1.06,11010.0,5398.0,5612.0,15452.0,5398.0,9840.0,4442.0,5612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3567,3567,4.16,5000.0,Distribution,Mixed,20947.0,3.97,13402.0,2.54,7545.0,1.43,12269.0,4930.0,7339.0,20947.0,4930.0,13402.0,8472.0,7339.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3568,3568,4.16,5000.0,Distribution,Mixed,10480.0,1.98,7051.0,1.34,3429.0,0.65,8981.0,5552.0,3429.0,10480.0,5552.0,7051.0,1499.0,3429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3569,3569,4.16,5000.0,Distribution,OH,9180.0,1.74,8805.0,1.67,375.0,0.07,7153.0,6778.0,375.0,9180.0,6778.0,8805.0,2027.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3572,3572,4.16,5000.0,Distribution,Mixed,1984.0,0.38,1223.0,0.23,761.0,0.14,1984.0,1223.0,761.0,1984.0,1223.0,1223.0,0.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318456329,35 WALDEN,35,36_01_3573,3573,4.16,5000.0,Distribution,Mixed,7350.0,1.3900000000000001,3643.0,0.6900000000000001,3707.0,0.7000000000000001,4519.0,812.0,3707.0,7350.0,812.0,3643.0,2831.0,3707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3961,3961,4.16,5000.0,Distribution,Mixed,17212.0,3.2600000000000002,10244.0,1.94,6968.0,1.32,11560.0,4592.0,6968.0,16897.0,4592.0,10244.0,5652.0,6653.0,0.0,315.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3962,3962,4.16,5000.0,Distribution,Mixed,16816.0,3.18,10676.0,2.02,6140.0,1.16,14919.0,8779.0,6140.0,16816.0,8779.0,10676.0,1897.0,6140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3963,3963,4.16,5000.0,Distribution,OH,18715.0,3.54,15044.0,2.85,3671.0,0.7000000000000001,12653.0,9247.0,3406.0,18715.0,9247.0,15044.0,5797.0,3406.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3964,3964,4.16,5000.0,Distribution,Mixed,14288.0,2.71,7855.0,1.49,6433.0,1.22,12367.0,5934.0,6433.0,14288.0,5934.0,7855.0,1921.0,6433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3965,3965,4.16,5000.0,Distribution,Mixed,15986.0,3.0300000000000002,9041.0,1.71,6945.0,1.32,10122.0,3177.0,6945.0,15986.0,3177.0,9041.0,5864.0,6945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3966,3966,4.16,5000.0,Distribution,Mixed,11352.0,2.15,7176.0,1.36,4176.0,0.79,7324.0,3409.0,3915.0,11352.0,3409.0,7176.0,3767.0,3915.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3967,3967,4.16,5000.0,Distribution,OH,14581.0,2.7600000000000002,14141.0,2.68,440.0,0.08,10028.0,9588.0,440.0,14581.0,9588.0,14141.0,4553.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3968,3968,4.16,5000.0,Distribution,Mixed,15060.0,2.85,7957.0,1.51,7103.0,1.35,10989.0,3886.0,7103.0,15060.0,3886.0,7957.0,4071.0,7103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
NY,New York,Niagara Mohawk,01,Buffalo,5051,Buffalo,318643494,39 WILLIAM,39,36_01_3969,3969,4.16,5000.0,Distribution,Mixed,12756.0,2.42,7511.0,1.42,5245.0,0.99,9779.0,4534.0,5245.0,12756.0,4534.0,7511.0,2977.0,5245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,,0.0,0.0,5051,,,Wye,,0.0,0.0,,2019-07-23 04:16:29
